title,houseType,floor,position,area,direction,buildTime,viewNum,time,tags,unitPrice,totalPrice
东大桥，世贸天阶，芳草地，南向两居，业主自住，低楼层,2室1厅1卫, 低楼层/6层 ,朝阳门 芳草地西街 · 距离地铁东大桥487米,47.23 平米 , 南 , 1980年建,0 人关注 , 2019-12-08发布,近地铁满二年,单价95278元/m²,450万
海淀黄庄站 三居 满五年诚意出售看房方便,2室1厅1卫, 中楼层/16层 ,苏州桥 海淀南路 · 距离地铁苏州街129米,72.9 平米 , 东北 , 1990年建,1 人关注 , 2019-12-02发布,近地铁随时看满五年近公园,单价98765元/m²,720万
高层南北三居室 前观公园后看远山 满五年商品房 户型方正,3室2厅2卫, 高楼层/22层 ,酒仙桥 丽都壹号 · 距离地铁将台1451米,136.13 平米 , 南北 , 2012年建,0 人关注 , 2019-12-20发布,近地铁满五年近公园,单价76030元/m²,1035万
南北通透，户型方正，满五年一套公房，可高贷款，有车位,3室2厅1卫, 低楼层/10层 ,双榆树 榆苑公寓 · 距离地铁知春里328米,103.5 平米 , 南北 , 1997年建,2 人关注 , 2019-12-21发布,近地铁随时看满五年近公园,单价83092元/m²,860万
老西城 展览路 6号与16号换乘在小区门口 紧凑小两居,2室0厅1卫, 顶层/4层 ,车公庄 朝阳庵 · 距离地铁动物园625米,38.1 平米 , 南北 , 1958年建,5 人关注 , 2019-12-13发布,近地铁近公园,单价114173元/m²,435万
京铁家园 业主诚心出售 满五年 费用少,3室2厅2卫, 中楼层/22层 ,六里桥 京铁家园,128.55 平米 , 西北 , 2002年建,0 人关注 , 2019-12-04发布,满五年近公园,单价43563元/m²,560万
牡丹苑紧邻地铁口，小区周边配套齐全,2室1厅1卫, 低楼层/12层 ,顺义城 前进花园牡丹苑 · 距离地铁石门469米,96.68 平米 , 南北 , 2010年建,1 人关注 , 2019-11-29发布,近地铁满二年,单价39822元/m²,385万
观景大公园 商品房满五年唯一精装修 看房方便 拎包入住,2室1厅1卫, 低楼层/21层 ,天通苑 天通公园里,55.56 平米 , 东北 , 2008年建,6 人关注 , 2019-11-27发布,随时看满五年近公园,单价53096元/m²,295万
电梯一居室，紧邻地铁，出行方便，楼龄新,1室1厅1卫, 中楼层/24层 ,北京南站 开阳里三区 · 距离地铁北京南站986米,62.34 平米 , 南 , 2001年建,2 人关注 , 2019-11-27发布,近地铁满二年,单价62560元/m²,390万
南三环 成寿寺 朝南正规一居室,1室1厅1卫, 高楼层/6层 ,成寿寺 苇子坑甲1号 · 距离地铁成寿寺202米,51.58 平米 , 南 , 1996年建,2 人关注 , 2019-12-25发布,近地铁随时看满五年,单价52346元/m²,270万
二环边，弘善家园 ，精装修大两居， 近地铁，带车位,2室1厅1卫, 低楼层/28层 ,潘家园 弘善家园 · 距离地铁十里河604米,79.3 平米 , 西北 , 2009年建,2 人关注 , 2019-12-01发布,近地铁满二年,单价46658元/m²,370万
奥园四期 南北通透大两居 全明格局 诚心出售 价格超乎想象,2室2厅1卫, 低楼层/9层 ,东坝 奥林匹克花园四期,111.33 平米 , 南北 , 2009年建,0 人关注 , 2019-11-26发布,满二年,单价56589元/m²,630万
14/15号线望京站，绿荫芳邻，大客厅，双卧带朝南大阳台,3室2厅2卫, 低楼层/24层 ,望京 绿荫芳邻 · 距离地铁望京564米,160.18 平米 , 东南 , 2001年建,1 人关注 , 2019-12-20发布,近地铁满五年,单价54938元/m²,880万
海淀区中关村黄庄站远中悦莱50平米大楼台 看房方便有钥匙,2室1厅2卫, 高楼层/19层 ,中关村 远中悦莱国际酒店公寓 · 距离地铁苏州街386米,102.63 平米 , 东北 , 2004年建,3 人关注 , 2019-11-30发布,近地铁随时看满五年近公园,单价88668元/m²,910万
吉祥雅筑 精装南向一居，高楼层，采光很好不临街，社区人车分流,1室1厅1卫, 顶层/14层 ,后沙峪 吉祥雅筑,68.27 平米 , 南 , 2012年建,7 人关注 , 2019-11-25发布,随时看满五年近公园,单价40574元/m²,277万
河畔丽景 三居室 高楼层采光视野好,3室1厅1卫, 高楼层/28层 ,武夷花园 河畔丽景 · 距离地铁北运河西1216米,132.94 平米 , 西南 , 2004年建,2 人关注 , 2019-11-23发布,近地铁满五年,单价44381元/m²,590万
远见名苑南侧车站西街1号院 南向一居诚心出售,1室1厅1卫, 中楼层/8层 ,广安门 书舍 · 距离地铁达官营917米,54.09 平米 , 南 , 2006年建,1 人关注 , 2019-11-23发布,近地铁满五年,单价92439元/m²,500万
永泰园，中间层，全南向一居室，不满二公房，业主诚心出售,1室1厅1卫, 中楼层/6层 ,清河 永泰园 · 距离地铁永泰庄713米,42.3 平米 , 南 , 1996年建,2 人关注 , 2019-11-26发布,近地铁,单价77778元/m²,329万
通州新城西上园小区南北通透大三居，户型好近公园,2室3厅2卫, 中楼层/14层 ,新华大街 西上园小区 · 距离地铁北运河西965米,140.21 平米 , 南北 , 2003年建,1 人关注 , 2019-11-21发布,近地铁近公园,单价53491元/m²,750万
领秀B区南向一居室，配合转商中间层，有电梯随时看房,1室2厅1卫, 高楼层/9层 ,回龙观 领秀慧谷B区 · 距离地铁朱辛庄927米,63.46 平米 , 南 , 2011年建,3 人关注 , 2019-11-19发布,近地铁满五年,单价53577元/m²,340万
新上畅柳园小区，全明格局电梯直达，无遮挡采光好，满五年一套,2室2厅1卫, 中楼层/16层 ,陶然亭 畅柳园 · 距离地铁陶然亭765米,98.36 平米 , 东北 , 2004年建,1 人关注 , 2019-11-19发布,近地铁随时看满五年近公园,单价101464元/m²,998万
朝阳公园 枣营北里 低首付 一居室,1室1厅1卫, 中楼层/6层 ,农展馆 枣营北里 · 距离地铁枣营584米,37.63 平米 , 西 , 1991年建,8 人关注 , 2019-11-18发布,近地铁满五年,单价69094元/m²,260万
（新上房源）紧邻双桥地铁 双公园 雨林般小区 南北通透,2室1厅1卫, 中楼层/6层 ,定福庄 三间房南里4号院 · 距离地铁双桥775米,62.27 平米 , 南北 , 1994年建,11 人关注 , 2019-11-16发布,近地铁随时看满五年近公园,单价48980元/m²,305万
一居室中间层 视野开阔 满五唯一建邦华府,1室1厅1卫, 中楼层/18层 ,刘家窑 建邦华府 · 距离地铁石榴庄629米,86.6 平米 , 东 , 2009年建,0 人关注 , 2019-11-17发布,近地铁随时看近公园,单价61201元/m²,530万
新上房源 保利嘉园 紧邻常营地铁 物业管理好 诚意出售,2室2厅1卫, 高楼层/24层 ,常营 保利嘉园一号院 · 距离地铁常营900米,88.68 平米 , 东南 , 2010年建,4 人关注 , 2019-11-19发布,近地铁满五年,单价44542元/m²,395万
满五年公房 南朝向 全明一居室 无遮挡 采光好,1室1厅1卫, 底层/7层 ,红庙 呼家楼南里 · 距离地铁金台夕照542米,42.54 平米 , 南 , 1991年建,2 人关注 , 2019-11-23发布,近地铁满五年,单价85802元/m²,365万
培新街乙5号院 高层东西通透两居室 带电梯 已购公房 税少,2室1厅1卫, 高楼层/16层 ,广渠门 培新街乙5号院 · 距离地铁广渠门内365米,69.03 平米 , 东西 , 1999年建,3 人关注 , 2019-11-13发布,近地铁满五年,单价95611元/m²,660万
商品房新上房源，满五唯一，,2室1厅1卫, 中楼层/22层 ,九棵树(家乐福) 龙湖大方居,89.99 平米 , 西 , 2008年建,0 人关注 , 2019-12-14发布,满五年,单价36448元/m²,328万
百子湾金泰先锋东向一居改两居，业主自住装修保养好,2室1厅1卫, 中楼层/20层 ,百子湾 金泰先锋 · 距离地铁百子湾442米,68.75 平米 , 西 , 2007年建,0 人关注 , 2019-12-02发布,近地铁满二年,单价61236元/m²,421万
万达商圈+新华大街 正规三居室有钥匙 随时看房,3室2厅2卫, 高楼层/25层 ,万达 逸秀名园 · 距离地铁通州北苑712米,158.5 平米 , 南北 , 2004年建,2 人关注 , 2019-11-07发布,近地铁满五年,单价38486元/m²,610万
三里河全南高层，双卫电梯楼三居，高层观景好房，看房方便！,3室1厅2卫, 中楼层/18层 ,月坛 三里河二区B区,107.09 平米 , 南 , 2001年建,2 人关注 , 2019-11-09发布,满五年,单价149407元/m²,1600万
京棉三厂 全南向 一居室 格局方正 采光好,1室1厅1卫, 低楼层/26层 ,四惠 京棉三厂 · 距离地铁四惠924米,71.07 平米 , 南 , 2009年建,3 人关注 , 2019-11-08发布,近地铁满五年,单价53328元/m²,379万
交大嘉园 高层视野好 落地飘窗正对交大校园,1室1厅1卫, 高楼层/21层 ,西直门 交大嘉园 · 距离地铁西直门1117米,60.65 平米 , 北 , 2002年建,0 人关注 , 2019-11-05发布,近地铁满五年,单价105194元/m²,638万
西城区商品房满5年 封闭管理社区,2室1厅1卫, 底层/24层 ,马连道 瑞莲家园 · 距离地铁湾子1462米,71.92 平米 , 西 , 2001年建,0 人关注 , 2019-11-17发布,近地铁满五年,单价84816元/m²,610万
阜成门 展览馆 带电梯南向低层的一居 满五年商品房 采光棒,1室1厅1卫, 低楼层/18层 ,展览路 展览路 · 距离地铁车公庄西328米,50.4 平米 , 南 , 1991年建,3 人关注 , 2019-11-08发布,近地铁满五年,单价114286元/m²,576万
西三环六里桥7号院 精装南北两居室 满五年诚售,2室1厅1卫, 高楼层/6层 ,六里桥 六里桥7号院 · 距离地铁六里桥507米,57.12 平米 , 南北 , 1990年建,5 人关注 , 2019-11-07发布,近地铁满五年,单价62675元/m²,358万
朝阳门，东二环，三丰里社区，一居室诚心出售，看房随时,1室1厅1卫, 中楼层/6层 ,朝阳门 三丰里小区 · 距离地铁朝阳门673米,48.28 平米 , 西 , 1991年建,2 人关注 , 2019-11-10发布,近地铁满二年,单价72494元/m²,350万
精致三居室 不临街户型紧凑两卫,3室2厅2卫, 中楼层/16层 ,万柳 阳春光华枫树园 · 距离地铁火器营832米,126.3 平米 , 南东北 , 1999年建,1 人关注 , 2019-11-07发布,近地铁随时看,单价110689元/m²,1398万
都市馨园 南向一居室 楼层低,1室1厅1卫, 底层/9层 ,崇文门 都市馨园 · 距离地铁磁器口392米,53.31 平米 , 南 , 2003年建,1 人关注 , 2019-11-21发布,近地铁满五年,单价103170元/m²,550万
黄村中心区域，地铁口 澄名苑北区 住宅公寓业主诚售,2室2厅1卫, 高楼层/21层 ,黄村中 清澄名苑北区 · 距离地铁清源路732米,127.42 平米 , 西 , 2006年建,1 人关注 , 2019-11-03发布,近地铁满五年,单价27311元/m²,348万
清逸园南北向两居室中间层近旧宫地铁站,2室1厅1卫, 中楼层/6层 ,旧宫 清逸园 · 距离地铁旧宫1157米,68.91 平米 , 南北 , 1995年建,8 人关注 , 2019-11-18发布,近地铁满五年近公园,单价39472元/m²,272万
健翔桥，鸟巢附近西南向两居室，中间楼层，满五公房，看房随时,2室1厅1卫, 中楼层/6层 ,南沙滩 南沙滩和谐小区 · 距离地铁北沙滩401米,51.03 平米 , 西南 , 1984年建,0 人关注 , 2019-10-28发布,近地铁随时看满五年近公园,单价77993元/m²,398万
二环边顺驰蓝调国际全南两居室 高楼层 采光好视野好 户型方正,2室1厅1卫, 高楼层/21层 ,菜户营 顺驰蓝调国际,83.97 平米 , 南 , 2008年建,2 人关注 , 2019-10-30发布,满五年,单价84554元/m²,710万
百子湾金都杭城全年两居室满五年一套自住装修保养好,2室1厅1卫, 高楼层/19层 ,百子湾 金都杭城 · 距离地铁百子湾812米,118.51 平米 , 南 , 2007年建,0 人关注 , 2019-10-29发布,近地铁满五年,单价72568元/m²,860万
紧邻新宫4号线和19号线 南庭新苑北区南北通透两居室,2室1厅1卫, 低楼层/17层 ,新宫 南庭新苑北区 · 距离地铁新宫778米,68.15 平米 , 南北 , 2010年建,5 人关注 , 2019-10-28发布,近地铁满五年,单价52091元/m²,355万
清河永泰园 低楼层 南北通透 明厅大二居 满五唯一有钥匙,2室1厅1卫, 低楼层/6层 ,清河 永泰园 · 距离地铁永泰庄713米,92.9 平米 , 南北 , 2003年建,1 人关注 , 2019-10-27发布,近地铁随时看满五年,单价65662元/m²,610万
金汉五区 小区中心位置不临街不把边、精装两居、视野好采光充足,2室1厅1卫, 高楼层/21层 ,顺义城 绿港家园五区 · 距离地铁顺义986米,87.19 平米 , 南 , 2010年建,0 人关注 , 2020-01-23发布,近地铁随时看满二年,单价41863元/m²,365万
2003年社区、看房方便、板楼中间层、前后不临近,1室1厅1卫, 中楼层/6层 ,德胜门 安德馨居 · 距离地铁鼓楼大街883米,50.47 平米 , 南北 , 2003年建,0 人关注 , 2019-10-25发布,近地铁随时看满五年近公园,单价151971元/m²,767万
今日家园 新上大两居 随时看房,2室2厅1卫, 低楼层/24层 ,五棵松 今日家园 · 距离地铁五棵松968米,109.37 平米 , 西 , 2000年建,0 人关注 , 2019-12-03发布,近地铁满五年,单价64917元/m²,710万
和平里三区精装修一室一厅 户型方正 中间楼层 近地铁，公园,1室1厅1卫, 高楼层/6层 ,和平里 和平里三区 · 距离地铁和平里北街385米,45.35 平米 , 东 , 1998年建,1 人关注 , 2019-10-24发布,近地铁满五年近公园,单价115987元/m²,526万
朝阳门内豆瓣西区 仓南胡同化纤宿舍东南北朝向全明格局,2室1厅1卫, 中楼层/6层 ,朝阳门内 仓南胡同12号院 · 距离地铁朝阳门420米,61.38 平米 , 南东北 , 1990年建,0 人关注 , 2019-11-10发布,近地铁满五年近公园,单价117302元/m²,720万
育慧里二区 南北通透两居室 低楼层 精装修 公房,2室1厅1卫, 底层/6层 ,亚运村小营 育慧里二区 · 距离地铁关庄1057米,57.99 平米 , 南北 , 1992年建,2 人关注 , 2019-10-20发布,近地铁随时看近公园,单价73288元/m²,425万
满五年唯一 商品房 中间楼层 有电梯 户型方正,2室2厅1卫, 低楼层/12层 ,东坝 上东上品,80.65 平米 , 南北 , 2007年建,2 人关注 , 2019-10-23发布,满五年,单价51705元/m²,417万
东三环首城国际小户型中高层东向视野开阔诚心出售,1室1厅1卫, 高楼层/28层 ,双井 首城国际 · 距离地铁九龙山707米,47.43 平米 , 东 , 2010年建,0 人关注 , 2019-10-23发布,近地铁满五年,单价86443元/m²,410万
地铁0距离两居室 满两年高原值 业主诚心出售,2室1厅1卫, 高楼层/20层 ,梨园 时尚街区西区 · 距离地铁梨园385米,97.07 平米 , 东北 , 2004年建,0 人关注 , 2019-10-27发布,近地铁随时看满二年近公园,单价42135元/m²,409万
模式口西里，全南向两居室，塔楼带电梯，业主诚售,2室1厅1卫, 低楼层/16层 ,苹果园 模式口西里,62.97 平米 , 西南 , 1988年建,2 人关注 , 2019-10-15发布,满五年,单价39860元/m²,251万
丽泽商务区 丽泽雅园西北两居 满五年一套 电梯高层,2室1厅1卫, 高楼层/24层 ,马连道 丽泽雅园,84.56 平米 , 西北 , 2009年建,2 人关注 , 2019-10-12发布,满五年近公园,单价78997元/m²,668万
领秀A区南北两居室满五一套可配合转商，采光无遮挡,2室2厅1卫, 高楼层/6层 ,回龙观 领秀慧谷A区 · 距离地铁朱辛庄844米,89.5 平米 , 西北 , 2011年建,0 人关注 , 2019-10-12发布,近地铁满五年,单价47709元/m²,427万
西单 钟声胡同 中间层南北向 满五年两居,2室1厅1卫, 中楼层/6层 ,西单 钟声胡同 · 距离地铁西单194米,60.3 平米 , 南北 , 1984年建,5 人关注 , 2019-10-12发布,近地铁满五年,单价124378元/m²,750万
新上房源 保利一号院 小区环境好 距离地铁600米,2室2厅1卫, 底层/11层 ,常营 保利嘉园一号院 · 距离地铁常营900米,84.17 平米 , 南东北 , 2010年建,3 人关注 , 2019-10-09发布,近地铁满五年,单价45741元/m²,385万
西二旗铭科苑+东西通透两居+户型方正+看房方便,2室1厅1卫, 高楼层/6层 ,西二旗 西二旗铭科苑 · 距离地铁西二旗784米,66.3 平米 , 东西 , 1998年建,2 人关注 , 2019-10-06发布,近地铁,单价60332元/m²,400万
西坝河西里 南北通透带电梯一居室！！精装修！满五年唯一！！,1室1厅1卫, 中楼层/12层 ,西坝河 西坝河西里 · 距离地铁光熙门577米,44.74 平米 , 南北 , 1985年建,9 人关注 , 2019-10-07发布,近地铁满五年近公园,单价73312元/m²,328万
西上园正规2居室 满五年 中间楼层 采光好交通便利,2室2厅1卫, 中楼层/6层 ,新华大街 西上园小区 · 距离地铁北运河西965米,100.68 平米 , 南北 , 2003年建,2 人关注 , 2019-10-06发布,近地铁随时看满五年近公园,单价52642元/m²,530万
