title,houseType,floor,position,area,direction,buildTime,viewNum,time,tags,unitPrice,totalPrice
泾东，六师可用，精装，健身楼层，双南户型,2室1厅1卫, 顶层/6层 ,洋泾 泾东小区-博山路13弄 · 距离地铁德平路704米,60.53 平米 , 南 , 1990年建,1 人关注 , 2019-10-16发布,近地铁满二年,单价75995元/m²,460万
幸福我家留水园 ， 近交通枢纽，环境优美，南北通户型,3室1厅1卫, 低楼层/7层 ,盈浦 留水园 · 距离地铁漕盈路998米,70.6 平米 , 南 , 2001年建,0 人关注 , 2019-10-11发布,近地铁随时看满五年近公园,单价29745元/m²,210万
宛南四村，中间楼层，朝南一室一厅，婚房装修，房龄新,1室1厅1卫, 中楼层/5层 ,龙华 宛南四村 · 距离地铁上海体育场687米,39.1 平米 , 南 , 1981年建,0 人关注 , 2019-10-13发布,近地铁满二年,单价76726元/m²,300万
广中五村 南北两房通透 对广灵陆小 紧靠虹口足球站 全明户型,2室1厅1卫, 中楼层/6层 ,凉城 广中五村 · 距离地铁赤峰路451米,49.87 平米 , 南北 , 1978年建,4 人关注 , 2019-10-13发布,近地铁随时看满五年近公园,单价53138元/m²,265万
中楼层，精装修，南北通靠花园，南北通透，明珠C可以上。,2室1厅1卫, 中楼层/6层 ,三林 新里城和合苑 · 距离地铁高青路1055米,74.2 平米 , 南北 , 2001年建,0 人关注 , 2019-10-20发布,近地铁满五年近公园,单价76146元/m²,565万
一梯两户，采光无遮挡，厨房改大，厅改大,1室1厅1卫, 高楼层/6层 ,长风 芝巷小区 · 距离地铁大渡河路467米,50.9 平米 , 南北 , 1995年建,0 人关注 , 2019-10-14发布,近地铁随时看满五年,单价64833元/m²,330万
东欣高层，双南户型，采光好，无遮挡，随时看,2室1厅1卫, 中楼层/25层 ,潍坊 东欣小区 · 距离地铁世纪大道457米,65.32 平米 , 南 , 1993年建,0 人关注 , 2019-10-08发布,近地铁随时看满五年,单价92621元/m²,605万
中间楼层 南北通透 动迁 位置安静 诚心卖,2室2厅1卫, 中楼层/9层 ,春申 锦乐馨苑,85 平米 , 南北 , 2016年建,2 人关注 , 2019-10-07发布,满二年,单价46824元/m²,398万
新世纪花苑二期：此高楼层，南北两房，位置佳，交通便利！,2室1厅1卫, 高楼层/6层 ,浦东世博 新世纪花苑 · 距离地铁长清路123米,59.12 平米 , 南北 , 1996年建,0 人关注 , 2019-10-06发布,近地铁满五年,单价54973元/m²,325万
税费少 一手动迁 看房方便 正气三房 一梯两户,3室1厅1卫, 高楼层/6层 ,金桥 伟业金锦苑二村 · 距离地铁巨峰路286米,98.57 平米 , 南北 , 2003年建,4 人关注 , 2019-10-05发布,近地铁满五年,单价51740元/m²,510万
泾东高层+1房1厅+六师 +婚房装修+楼层好+看房随时,1室1厅1卫, 中楼层/25层 ,洋泾 泾东小区-博山路11弄 · 距离地铁德平路599米,53.73 平米 , 南 , 1990年建,2 人关注 , 2019-10-07发布,近地铁随时看业主自荐,单价70724元/m²,380万
新出一房+诚心出售+地段优越+价位低,1室1厅1卫, 顶层/6层 ,潍坊 泉东小区-崂山路551弄 · 距离地铁世纪大道589米,37.04 平米 , 南 , 1993年建,0 人关注 , 2019-10-04发布,近地铁满五年近公园,单价121490元/m²,450万
交通便利，周边配套成熟，户型正气,2室2厅1卫, 高楼层/11层 ,万里 中环家园 · 距离地铁新村路928米,105.1 平米 , 南北 , 2004年建,1 人关注 , 2019-10-05发布,近地铁满五年,单价66603元/m²,700万
09年品质 新装修两房 实木家具品牌家居 海尔电器,2室2厅1卫, 高楼层/6层 ,莘庄 富林苑-疏影路838弄,80.17 平米 , 南北 , 2009年建,0 人关注 , 2019-10-02发布,随时看满五年近公园,单价50268元/m²,403万
低总价大三房 南北通 带固定车位 新华闹中取静,3室2厅2卫, 高楼层/6层 ,新华路 南洋新华公寓 · 距离地铁延安西路681米,130.53 平米 , 南北 , 1997年建,0 人关注 , 2019-10-25发布,近地铁满五年,单价67417元/m²,880万
铂庭新出三房，带80平花园，诚意出售,3室2厅1卫, 底层/12层 ,高行 铂庭俱进家园,92.76 平米 , 南北 , 2011年建,0 人关注 , 2019-09-29发布,随时看满五年,单价52824元/m²,490万
【幸福我家】城东新村，交通便利 ，精装修，满五年,2室1厅1卫, 中楼层/6层 ,夏阳 城东新村三期,63.8 平米 , 南 , 2001年建,0 人关注 , 2019-09-28发布,满五年,单价32132元/m²,205万
幸福我家界泾港新村大三房精装修南北通全明户型,3室1厅1卫, 高楼层/6层 ,夏阳 界泾港新村三期 · 距离地铁青浦新城743米,72.82 平米 , 南北 , 2000年建,0 人关注 , 2019-12-07发布,近地铁满五年近公园,单价28838元/m²,210万
新泾公园旁，配套成熟，主卧朝南，淞虹站，位置安静,1室1厅1卫, 高楼层/6层 ,北新泾 新泾八村 · 距离地铁淞虹路499米,50.26 平米 , 南 , 2001年建,2 人关注 , 2019-11-06发布,近地铁满二年近公园,单价57700元/m²,290万
两房朝南 精装修中间楼层交通便利 随时看房,2室1厅1卫, 中楼层/6层 ,甘泉宜川 黄陵小区 · 距离地铁新村路548米,62.43 平米 , 南 , 1983年建,0 人关注 , 2019-10-02发布,近地铁随时看,单价52539元/m²,328万
顾唐143米，商品房5楼品质小精装修,2室1厅1卫, 高楼层/6层 ,曹路 美地芳邻苑 · 距离地铁顾唐路142米,69.98 平米 , 南 , 2005年建,0 人关注 , 2019-09-25发布,近地铁满五年,单价49300元/m²,345万
东沟七村，南北两房，户型正气,2室1厅1卫, 中楼层/6层 ,金桥 东沟七村 · 距离地铁东靖路1245米,59.6 平米 , 南北 , 1997年建,3 人关注 , 2019-09-25发布,近地铁满五年,单价41107元/m²,245万
江南欣苑电梯房，税费少，精装修全明户型，诚心出售,1室1厅1卫, 中楼层/14层 ,春申 江南欣苑,49.69 平米 , 南 , 2007年建,0 人关注 , 2019-09-29发布,随时看满五年近公园,单价53331元/m²,265万
双南户型， 清爽，整洁，温馨,2室1厅1卫, 高楼层/6层 ,高行 华高一村 · 距离地铁金京路317米,77.27 平米 , 南 , 1995年建,0 人关注 , 2019-09-27发布,近地铁满五年,单价42060元/m²,325万
"房型正气，位置好，采光好,诚心卖，好看房",2室1厅1卫, 高楼层/6层 ,华东理工 虹梅南路126弄,64.04 平米 , 南 , 1996年建,1 人关注 , 2019-09-24发布,满五年,单价52311元/m²,335万
新挂牌笋盘，户型好，精装修，诚意出售,1室0厅1卫, 顶层/6层 ,源深 阳升公寓 · 距离地铁浦东大道476米,35.75 平米 , 南 , 1985年建,2 人关注 , 2019-09-23发布,近地铁满二年近公园,单价103497元/m²,370万
精装中楼层三房南北通透 满五税费少 自住看房方便,3室2厅2卫, 中楼层/6层 ,七宝 富丽公寓西区 · 距离地铁七莘路906米,108 平米 , 南 , 1997年建,0 人关注 , 2019-09-23发布,近地铁随时看满五年近公园,单价55370元/m²,598万
南向三室二厅二卫，建筑面积为125.98平米 看房随时联系,3室2厅2卫, 底层/7层 ,金杨 上海未来 · 距离地铁云山路236米,125.98 平米 , 南 , 2003年建,0 人关注 , 2019-09-22发布,近地铁满五年,单价93666元/m²,1180万
清水苑二期，新出一房，位置好、楼层好、满五年,1室1厅1卫, 中楼层/6层 ,金桥 清水苑-荷泽路828弄 · 距离地铁台儿庄路947米,54.32 平米 , 南 , 1999年建,0 人关注 , 2019-09-21发布,近地铁满五年,单价60751元/m²,330万
精装修一房 可改二房 户型正气 动迁无0税 诚心出售,1室2厅1卫, 高楼层/9层 ,春申 锦乐馨苑,71.12 平米 , 南 , 2001年建,0 人关注 , 2019-09-21发布,满二年,单价47666元/m²,339万
看房方便，楼层低，采光好，户型好,1室1厅1卫, 底层/6层 ,金桥 东波苑联鑫坊 · 距离地铁东陆路338米,59.71 平米 , 南 , 1999年建,0 人关注 , 2019-09-27发布,近地铁满五年,单价50243元/m²,300万
距离轨交500米 南北通，满五年税少 视野开阔,3室1厅1卫, 底层/6层 ,新华路 安东小区 · 距离地铁虹桥路493米,68.26 平米 , 南 , 1980年建,3 人关注 , 2019-09-28发布,近地铁满五年,单价68708元/m²,469万
竹园教育房，房型正气，诚心出售,2室1厅1卫, 顶层/6层 ,金桥 博二小区 · 距离地铁博兴路297米,71.31 平米 , 南 , 1997年建,0 人关注 , 2019-09-14发布,近地铁满五年,单价49081元/m²,350万
新出房源 诚心出售 看房方便 近西郊百联,1室1厅1卫, 高楼层/6层 ,北新泾 瑞冬小区 · 距离地铁北新泾698米,55 平米 , 南北 , 1994年建,0 人关注 , 2019-09-11发布,近地铁满五年,单价60000元/m²,330万
新中新村朝南带天井阳光房 对广灵路小 新精装修 双轨交,1室1厅1卫, 底层/5层 ,凉城 新中新村 · 距离地铁赤峰路615米,37.53 平米 , 南 , 1958年建,0 人关注 , 2019-09-08发布,近地铁随时看,单价54623元/m²,205万
****冰厂田+福外+建平，满二年，小区中间位置，看房方便,1室1厅1卫, 顶层/6层 ,源深 梅园五街坊 · 距离地铁世纪大道428米,42.15 平米 , 南 , 1995年建,0 人关注 , 2019-09-22发布,近地铁满二年,单价128114元/m²,540万
一梯四户，房型正气，采光充足，花园位置，前后无遮挡,3室1厅1卫, 底层/6层 ,真光 清涧七街坊 · 距离地铁李子园1082米,71.4 平米 , 南 ,,1 人关注 , 2019-10-13发布,近地铁满五年,单价46218元/m²,330万
东南一村，配套成熟，全明户型，采光好 房东诚心卖,2室1厅1卫, 顶层/5层 ,周浦 东南一村,54.5 平米 , 南北 , 1982年建,0 人关注 , 2019-09-07发布,随时看满五年近公园,单价36697元/m²,200万
城中花园位置好 看房方便有钥匙 税费低诚心出售,2室2厅1卫, 高楼层/12层 ,康桥 康桥半岛城中花园-秀沿路1028弄2支弄,93.8 平米 , 东 , 2013年建,1 人关注 , 2019-09-06发布,满二年,单价42111元/m²,395万
房东诚心出售 看房方便,2室2厅2卫, 底层/32层 ,源深 尚海郦景 · 距离地铁源深体育中心1264米,113.97 平米 , 南 , 2016年建,1 人关注 , 2019-09-02发布,近地铁满五年,单价100904元/m²,1150万
内环总低一房，全名正气南北通，拎包入住，房东诚心出售。,1室1厅1卫, 高楼层/6层 ,洋泾 海防新村 · 距离地铁北洋泾路968米,33.84 平米 , 南 , 2001年建,0 人关注 , 2019-09-03发布,近地铁满二年近公园,单价60579元/m²,205万
新上房源，房东诚售，交通便利，采光好，看房随时,2室1厅1卫, 低楼层/14层 ,万里 万里晶品苑 · 距离地铁上海西站675米,90.7 平米 , 南 ,,0 人关注 , 2019-09-01发布,近地铁随时看满五年近公园,单价62845元/m²,570万
普陀高端稀房：健康科技示范住宅~中环凯旋宫-中鹰黑森林,2室2厅2卫, 高楼层/20层 ,万里 中环凯旋宫-中鹰黑森林 · 距离地铁上海西站1098米,213.07 平米 , 南北 , 2010年建,1 人关注 , 2019-10-02发布,近地铁随时看满五年近公园,单价96213元/m²,2050万
始信北苑丨新出正规三房，名额未用,3室1厅1卫, 底层/6层 ,金杨 始信北苑 · 距离地铁云山路924米,92.6 平米 , 北 , 2003年建,0 人关注 , 2019-09-07发布,近地铁随时看满五年,单价84233元/m²,780万
电梯两房 交通便利 配套成熟 环境优美,3室1厅1卫, 中楼层/6层 ,金桥 金桥一景 · 距离地铁台儿庄路230米,102 平米 , 南北 , 2002年建,1 人关注 , 2019-08-27发布,近地铁满五年,单价80392元/m²,820万
一手动迁， 中间位置，交通便利，环境好，税少,1室1厅1卫, 中楼层/18层 ,泗泾 紫薇茗庭,53 平米 , 南 , 2015年建,2 人关注 , 2019-08-30发布,随时看满二年,单价28679元/m²,152万
新上房源，房东诚售，交通便利，采光好，看房随时,2室2厅1卫, 低楼层/24层 ,万里 中浩云花园 · 距离地铁新村路589米,94.87 平米 , 南 , 2008年建,0 人关注 , 2019-08-24发布,近地铁随时看满五年近公园,单价65353元/m²,620万
香山西南大三房，房型方正，99年商品房，房东诚意出售,3室2厅2卫, 高楼层/6层 ,金杨 香山西南街坊 · 距离地铁蓝天路818米,121.08 平米 , 南北 , 1999年建,1 人关注 , 2019-08-20发布,近地铁满五年,单价57648元/m²,698万
清河湾佳苑 次新小区 一手动迁 诚意出售 随时看房,3室2厅2卫, 低楼层/18层 ,盈浦 清河湾佳苑 · 距离地铁漕盈路933米,131 平米 , 南北 , 2014年建,1 人关注 , 2019-08-25发布,近地铁随时看,单价29771元/m²,390万
幸福我家，秀景苑纯毛坯两房，三开间朝南户型，一梯三户,2室1厅1卫, 顶层/11层 ,赵巷 崧泽华城秀景苑一区 · 距离地铁汇金路921米,67.62 平米 , 南北 , 2015年建,0 人关注 , 2019-12-26发布,近地铁满二年,单价31056元/m²,210万
新出房源，诚心出售，全明户型,2室1厅1卫, 高楼层/6层 ,金桥 晶波坊 · 距离地铁东陆路222米,64 平米 , 南 , 1996年建,1 人关注 , 2019-08-21发布,近地铁随时看满五年,单价46875元/m²,300万
西环新村罕见房源 双南两房 精装保养好 拎包入住 诚售可议价,2室2厅1卫, 顶层/6层 ,莘庄 西环新村,83.26 平米 , 南 , 1994年建,0 人关注 , 2019-08-14发布,随时看满五年近公园业主自荐,单价35431元/m²,295万
14号轨交口，南北通一房一厅，一梯两户，厨卫全明，随时看,1室1厅1卫, 高楼层/6层 ,真光 普陀香樟苑 · 距离地铁祁连山路1173米,52.65 平米 , 南 , 1997年建,0 人关注 , 2019-08-15发布,近地铁随时看满五年,单价41406元/m²,218万
新出一梯四户，房间朝南厅朝南，全明户型,1室1厅1卫, 顶层/6层 ,金桥 博三小区 · 距离地铁博兴路495米,45.5 平米 , 南 , 1997年建,1 人关注 , 2019-08-14发布,近地铁满五年,单价56923元/m²,259万
东沟三村精装一房，户型好，楼层好，看房方便， 诚售,1室1厅1卫, 中楼层/6层 ,金桥 东沟三村 · 距离地铁东靖路1326米,47 平米 , 南北 , 2001年建,1 人关注 , 2019-08-26发布,近地铁满五年,单价44681元/m²,210万
新四村，中上装修，可随时拎包入住,2室1厅1卫, 中楼层/6层 ,古美罗阳 古美四村 · 距离地铁顾戴路1125米,81.13 平米 , 南 , 1998年建,0 人关注 , 2019-08-15发布,近地铁满五年,单价56699元/m²,460万
南北通透精装两房，近9号民雷路站，采光好，诚心出售。,2室1厅1卫, 低楼层/6层 ,曹路 丰舍东苑 · 距离地铁民雷路797米,72 平米 , 南北 , 2005年建,0 人关注 , 2019-08-09发布,近地铁满五年,单价43056元/m²,310万
随时看房 二室一厅 房东很有诚意,2室1厅1卫, 底层/6层 ,金桥 东沟六村 · 距离地铁东陆路698米,70.38 平米 , 南 , 2001年建,1 人关注 , 2019-08-11发布,近地铁满二年,单价44047元/m²,310万
新上，一房一厅，一梯两户，全明户型，有钥匙随时看,1室1厅1卫, 中楼层/6层 ,金杨 海三小区-崮山路251弄 · 距离地铁北洋泾路769米,40.79 平米 , 南 , 1995年建,2 人关注 , 2019-08-11发布,近地铁随时看满五年近公园,单价66193元/m²,270万
宋家滩南北两房 户型正气 近长风公园,2室0厅1卫, 中楼层/6层 ,长风 宋家滩小区 · 距离地铁大渡河路1207米,50.81 平米 , 南北 , 1990年建,0 人关注 , 2019-07-31发布,近地铁满五年,单价61012元/m²,310万
竹园福利房，新上中层两房，双南采光，家具家电可全送，看房方便,2室1厅1卫, 高楼层/6层 ,金桥 柳一小区 · 距离地铁博兴路448米,60 平米 , 南 , 1994年建,3 人关注 , 2019-07-31发布,近地铁随时看满五年近公园,单价56667元/m²,340万
新出，六师+进/才，客厅宽敞，满五税费少，采光好,3室1厅1卫, 中楼层/6层 ,洋泾 浦东明珠苑 · 距离地铁北洋泾路534米,85.69 平米 , 南北 ,,1 人关注 , 2019-07-27发布,近地铁满五年,单价84024元/m²,720万
曹杨二村 新出南北一房 一梯四户 朝春 近地铁,1室0厅1卫, 高楼层/6层 ,曹杨 曹杨二村 · 距离地铁枫桥路575米,31.89 平米 , 南北 , 1981年建,0 人关注 , 2019-07-21发布,近地铁随时看满五年,单价54876元/m²,175万
三楼，精装修，小区中间位置，安静，轨道交通九线，诚意出售！,1室1厅1卫, 中楼层/6层 ,金杨 金杨十一街坊 · 距离地铁台儿庄路1114米,32.43 平米 , 南 , 1994年建,0 人关注 , 2019-07-21发布,近地铁满二年,单价64755元/m²,210万
新鲜挂牌，中间楼层，产权清晰，适宜挂户口,1室1厅1卫, 中楼层/6层 ,潍坊 潍坊十村-潍坊路154弄 · 距离地铁世纪大道478米,32.23 平米 , 南 , 1986年建,1 人关注 , 2019-10-08发布,近地铁满五年,单价120385元/m²,388万
莲浦花苑新出2房，南北通透，房东诚售，精装修3年,2室2厅1卫, 高楼层/6层 ,古美罗阳 莲蒲花苑 · 距离地铁外环路626米,84.4 平米 , 南北 , 1998年建,0 人关注 , 2019-07-13发布,近地铁满五年,单价61611元/m²,520万
内环内精装一房一厅，全明，老客户超诚意出售，价格好谈,1室1厅1卫, 顶层/7层 ,斜土路大木桥 茶陵路345弄 · 距离地铁大木桥路320米,40.61 平米 , 南 , 1988年建,0 人关注 , 2019-07-12发布,近地铁随时看满五年,单价67717元/m²,275万
满五税少，建平少有全明三房，户型正气，一梯二户,3室2厅1卫, 高楼层/6层 ,金杨 金桥路530弄 · 距离地铁金桥路773米,99.78 平米 , 南北 , 1993年建,1 人关注 , 2019-07-02发布,近地铁满五年,单价65644元/m²,655万
延吉一村，一室一厅一卫，中装33.75平米，楼层好，看房随时,1室0厅1卫, 中楼层/6层 ,控江 延吉一村 · 距离地铁延吉中路546米,33.75 平米 , 南 , 1981年建,0 人关注 , 2019-07-05发布,近地铁随时看满五年近公园,单价60741元/m²,205万
东沟四村中间位置，采光好,2室1厅1卫, 高楼层/6层 ,金桥 东沟四村 · 距离地铁东陆路1004米,60 平米 , 南 , 2001年建,2 人关注 , 2019-06-30发布,近地铁满五年,单价42000元/m²,252万
幸福我家，逸泰雅苑，新上房源，正气三房，景观楼层，一手动迁,3室1厅1卫, 中楼层/18层 ,赵巷 崧泽华城逸泰雅苑 · 距离地铁汇金路875米,81.07 平米 , 南北 , 2001年建,1 人关注 , 2019-11-23发布,近地铁满二年,单价28987元/m²,235万
愚园，苏南北通风两房，采光好，楼层好,2室1厅1卫, 中楼层/7层 ,中山公园 南辉小区 · 距离地铁江苏路391米,82.24 平米 , 南北 , 1997年建,0 人关注 , 2019-07-15发布,近地铁随时看满五年近公园,单价79645元/m²,655万
近愚一，主卧朝南采光好，可以改三房。,2室2厅2卫, 中楼层/16层 ,中山公园 香樟公寓 · 距离地铁江苏路326米,173.5 平米 , 南北 , 1997年建,1 人关注 , 2019-11-16发布,近地铁随时看满五年近公园,单价66282元/m²,1150万
长风二村，近大渡河站，近长风公园，近长风菜市场,1室1厅1卫, 顶层/6层 ,长风 长风二村-长风馨苑-风荷苑 · 距离地铁大渡河路709米,31.94 平米 , 南北 , 1982年建,0 人关注 , 2019-06-05发布,近地铁满二年,单价58234元/m²,186万
满五年，税少， 中间位置，可以随时看,2室1厅1卫, 低楼层/13层 ,浦东世博 昌里花园一期 · 距离地铁云台路700米,94.41 平米 , 南北 , 2001年建,2 人关注 , 2019-06-06发布,近地铁随时看满五年,单价68849元/m²,650万
闻喜小曲，近轨，东边套全明，精装一室一厅，中间位置,1室1厅1卫, 中楼层/6层 ,彭浦 闻喜小区-场中路2251弄 · 距离地铁彭浦新村155米,50.1 平米 , 南 ,,1 人关注 , 2019-11-04发布,近地铁满五年,单价46906元/m²,235万
南北通透 随时看房 诚心出售 厨卫并排朝北,2室1厅1卫, 顶层/7层 ,丰庄 嘉利坊,53.12 平米 , 南 , 1996年建,1 人关注 , 2019-06-11发布,随时看满五年近公园,单价40474元/m²,215万
新出房源，诚心出售，有空间，全明户型,3室2厅1卫, 低楼层/14层 ,高东 高行绿洲五期 · 距离地铁航津路891米,93 平米 , 南北 , 2010年建,1 人关注 , 2019-04-12发布,近地铁随时看满五年,单价41935元/m²,390万
浦发博园，11号浦三站，精装2房，别墅与高层组合，有钥匙,2室1厅1卫, 高楼层/14层 ,三林 浦发博园 · 距离地铁浦三路461米,91.14 平米 , 东南 , 2001年建,0 人关注 , 2019-04-03发布,近地铁满五年,单价66930元/m²,610万
龙湖紫都城，精装大四房，景观楼层，****房源，诚心出售,4室2厅2卫, 高楼层/23层 ,赵巷 龙湖紫都城北区 · 距离地铁汇金路515米,136 平米 , 南北 , 2016年建,0 人关注 , 2019-03-28发布,近地铁随时看满二年近公园,单价38382元/m²,522万
新出房源，仁恒家园，精装四房，采光好，随时看房,4室2厅2卫, 中楼层/6层 ,外高桥 仁恒家园 · 距离地铁航津路655米,206 平米 , 南北 ,,0 人关注 , 2019-02-24发布,近地铁随时看满五年,单价52427元/m²,1080万
全明户型，客厅大阳台，卧室带飘窗，看房方便,2室2厅1卫, 低楼层/14层 ,莘闵 荣盛名邸-公寓,91.16 平米 , 南北 , 2013年建,4 人关注 , 2019-10-03发布,随时看满五年,单价29179元/m²,266万
好世凤凰城新笋南北户型+不沿河不靠路+****田园+采光好无遮挡,2室2厅1卫, 底层/5层 ,颛桥 好世凤凰城 · 距离地铁银都路469米,99.66 平米 , 南北 , 2005年建,1 人关注 , 2019-09-21发布,近地铁满五年,单价53683元/m²,535万
此房为南向二室一厅一卫，建筑面积为68.45平米,2室1厅1卫, 低楼层/6层 ,三林 新里城和合苑 · 距离地铁高青路1055米,68.45 平米 , 南 , 2001年建,0 人关注 , 2019-09-07发布,近地铁满二年,单价81812元/m²,560万
幸福我家 采光好位置佳 居家装修 随时看房,2室1厅1卫, 中楼层/6层 ,颛桥 银都新村四区 · 距离地铁银都路652米,56.65 平米 , 南 , 1995年建,0 人关注 , 2019-11-19发布,近地铁随时看,单价45896元/m²,260万
电梯板式3房，南北通透，中间位置，满5年税少。,3室2厅2卫, 顶层/8层 ,西郊 虹康花苑一期 · 距离地铁淞虹路1090米,127 平米 , 南 , 2001年建,0 人关注 , 2019-11-23发布,近地铁满五年,单价66929元/m²,850万
近交轨 房型正气南北通透全明 诚意出售 价格可谈,2室1厅1卫, 顶层/6层 ,光新 管弄新村二街坊 · 距离地铁岚皋路286米,53.71 平米 , 南北 , 1988年建,1 人关注 , 2019-09-04发布,近地铁满五年,单价53807元/m²,289万
3楼，南北通两房，看房随时，适存房，诚意出售,2室1厅1卫, 中楼层/6层 ,北新泾 紫竹小区 · 距离地铁淞虹路732米,52.64 平米 , 南 , 1994年建,3 人关注 , 2019-10-04发布,近地铁满五年,单价55091元/m²,290万
垃圾分类模范小QU，近环球港商圈，边套全明一房一厅，4楼,1室1厅1卫, 中楼层/7层 ,曹杨 曹杨五村-杏梅园 · 距离地铁金沙江路577米,40.87 平米 , 南 , 1990年建,0 人关注 , 2019-10-05发布,近地铁满五年,单价53829元/m²,220万
竹南小区，近世纪大道站，看房方便，诚心急卖,2室1厅1卫, 高楼层/6层 ,潍坊 竹南小区 · 距离地铁世纪大道317米,48.6 平米 , 南北 ,,1 人关注 , 2018-01-25发布,近地铁随时看,单价90535元/m²,440万
幸福我家，秀景苑一期，精装两房，南北通透，满二年，诚意出售,2室1厅1卫, 高楼层/11层 ,赵巷 崧泽华城秀景苑一区 · 距离地铁汇金路921米,68.43 平米 , 南 , 2014年建,0 人关注 , 2017-10-20发布,近地铁随时看满二年近公园,单价39456元/m²,270万
万科金色里程三房明珠c.直接读.必卖房源,3室1厅1卫, 顶层/18层 ,三林 万科金色里程 · 距离地铁高青路1127米,88.97 平米 , 南 , 2001年建,0 人关注 , 2019-09-29发布,近地铁满五年,单价82612元/m²,735万
南北两房，全明户型，采光好，看房随时。,1室1厅1卫, 中楼层/6层 ,曹杨 金梅园 · 距离地铁枫桥路780米,62.25 平米 , 南 , 2001年建,0 人关注 , 2018-12-25发布,近地铁满五年,单价62651元/m²,390万
新挂牌，实用两房，带实用车库30平，中楼层采光佳。随时看房,2室1厅1卫, 中楼层/6层 ,七宝 广海花园 · 距离地铁七宝1264米,61 平米 , 南 , 1997年建,0 人关注 , 2019-11-28发布,近地铁满五年,单价63934元/m²,390万
一梯两户，精装修，明强****，带实用权车位,2室1厅1卫, 中楼层/6层 ,七宝 茂盛城市花园 · 距离地铁星中路939米,93.16 平米 , 东 , 2001年建,0 人关注 , 2019-08-13发布,近地铁随时看满五年,单价78897元/m²,735万
明强没用过，售后公房税少，近文化公园带车位,2室1厅1卫, 高楼层/6层 ,七宝 三佳花苑 · 距离地铁七宝949米,52.79 平米 , 南 ,,0 人关注 , 2018-04-10发布,近地铁满五年,单价73878元/m²,390万
小面积临小外滩顶楼带阁楼，花两房的钱住三房。,2室2厅1卫, 顶层/6层 ,夏阳 华骥苑-青峰路123弄,81.7 平米 , 南北 , 2001年建,0 人关注 , 2019-11-09发布,满五年,单价28152元/m²,230万
龙湖紫悦湾，品质小区，房源少，拎包入住，品牌开发商,3室2厅1卫, 低楼层/18层 ,赵巷 龙湖紫悦湾,91 平米 , 南北 , 2001年建,1 人关注 , 2018-05-22发布,随时看满二年近公园,单价38022元/m²,346万
《看房来新村路1250号》交通便利，周边配套成熟，户型正气,2室1厅1卫, 顶层/6层 ,大华 大华二村 · 距离地铁大华三路715米,63.91 平米 , 南 , 1996年建,0 人关注 , 2019-07-05发布,近地铁满五年,单价48506元/m²,310万
采光好，停车方便，内环，厅带窗户，边套全明，旭辉,1室1厅1卫, 中楼层/6层 ,洋泾 海防新村 · 距离地铁北洋泾路968米,36.1 平米 , 南 , 1984年建,1 人关注 , 2019-09-30发布,近地铁满二年近公园,单价60942元/m²,220万
售后公房，大三房，精装没税，诚心出售！,3室1厅1卫, 高楼层/6层 ,潍坊 潍坊十村-潍坊路154弄 · 距离地铁世纪大道478米,74.56 平米 , 南北 , 1986年建,2 人关注 , 2019-09-29发布,近地铁满二年,单价76448元/m²,570万
看房提前预约 房型正气，价钱好谈,2室1厅1卫, 顶层/6层 ,曹杨 曹杨四村-桐柏园 · 距离地铁金沙江路792米,48.25 平米 , 南 , 1982年建,0 人关注 , 2018-01-07发布,近地铁随时看,单价55544元/m²,268万
内环边近地/铁347镇坪站，房龄新，底楼带天井已搭，着急卖,1室1厅1卫, 底层/6层 ,光新 石泉一村 · 距离地铁镇坪路648米,33.39 平米 , 南 , 1990年建,2 人关注 , 2019-08-09发布,近地铁满五年,单价59299元/m²,198万
精装南北两房，位置好，楼层佳，可读书，诚售。,2室2厅1卫, 高楼层/17层 ,春申 春申景城二期,97.14 平米 , 南北 , 2001年建,1 人关注 , 2019-10-12发布,满五年,单价70517元/m²,685万
房东很好说话看房随时价钱可谈,1室1厅1卫, 中楼层/6层 ,黄兴公园 延吉七村 · 距离地铁延吉中路193米,35.6 平米 , 南 , 1983年建,0 人关注 , 2019-04-28发布,近地铁满五年,单价60393元/m²,215万
理工，高区采光无遮挡，朝南一门关，精装修，一梯四户,1室1厅1卫, 顶层/6层 ,周家嘴路 广远新村 · 距离地铁爱国路974米,32.8 平米 , 南北 , 1982年建,2 人关注 , 2019-12-10发布,近地铁随时看满五年近公园,单价48780元/m²,160万
楼梯，南北通透，采光好,3室2厅1卫, 中楼层/6层 ,周浦 汇丽苑-关岳路229弄,118 平米 , 南北 ,,1 人关注 , 2019-08-29发布,随时看满五年,单价33898元/m²,400万
汇丽苑 三房 户型正气 南北通透 诚心出售,3室2厅1卫, 低楼层/11层 ,周浦 汇丽苑-关岳路229弄,115.41 平米 , 南北 ,,0 人关注 , 2019-06-08发布,随时看满五年,单价36219元/m²,418万
房东诚心售，南北通透三房 全明户型 看房方便,3室2厅1卫, 高楼层/6层 ,金桥 伟业金锦苑二村 · 距离地铁巨峰路286米,97.03 平米 , 南 , 2003年建,1 人关注 , 2018-11-11发布,近地铁随时看满五年近公园,单价52561元/m²,510万
